family,group,n,regime,rival,rival_name,gap,ci_lo,ci_hi,units,result
replay,shapes pooled,1000000,beta05_random,sequential_halving_peer,seq. halving (peer),-0.02192000000000001,-0.022826666666666676,-0.02099991666666667,100,loss
replay,shapes pooled,1000000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.053429999999999984,0.05143649999999997,0.055426833333333286,100,win
replay,shapes pooled,1000000,cartel,warm_start_bandit,warm-start bandit,0.05504666666666667,0.053506666666666675,0.05647691666666667,100,win
replay,shapes pooled,1000000,cartel,linucb_honest,LinUCB,0.2610733333333333,0.2588630833333334,0.26329366666666665,100,win
replay,shapes pooled,1000000,cartel,declared_argmax,declared argmax,0.08831000000000001,0.0862999166666667,0.09019358333333331,100,win
replay,shapes pooled,1000000,cartel,verify_on_claim,verify on claim,0.06857,0.06668666666666667,0.07030741666666665,100,win
replay,shapes pooled,1000000,cartel,midian,MIDIAN,0.1996533333333333,0.18827266666666664,0.21203349999999996,100,win
replay,shapes pooled,1000000,cartel,sequential_halving_peer,seq. halving (peer),0.30467666666666665,0.3018798333333333,0.3075803333333333,100,win
routereval,all_strong,10,beta0,flat_probe_argmax_online,flat probe argmax (online),-0.0037999999999999813,-0.009799999999999965,0.002200000000000002,5,tie
routereval,all_strong,10,beta0,warm_start_bandit,warm-start bandit,0.0028000000000000247,-0.005799999999999916,0.011999999999999966,5,tie
routereval,all_strong,10,beta0,linucb_honest,LinUCB,0.007399999999999985,-0.0013999999999999568,0.016199999999999926,5,tie
routereval,all_strong,10,beta0,knn_router_online,KNN router (online),-0.013599999999999968,-0.01859999999999993,-0.008600000000000007,5,loss
routereval,all_strong,10,beta0,mlp_router,MLP router,0.03599999999999996,0.026400000000000024,0.04679999999999995,5,win
routereval,all_strong,10,beta0,declared_argmax,declared argmax,-0.0050000000000000044,-0.018999999999999972,0.00839999999999994,5,tie
routereval,all_strong,10,beta0,midian,MIDIAN,-0.0014000000000000013,-0.0038000000000000035,0.001200000000000001,5,tie
routereval,all_strong,10,beta0,sequential_halving_peer,seq. halving (peer),0.022399999999999975,0.01399999999999999,0.03079999999999996,5,win
routereval,all_strong,10,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.0041999999999999815,-0.011399999999999943,0.0026000000000000025,5,tie
routereval,all_strong,10,beta025_cartel,warm_start_bandit,warm-start bandit,0.0030000000000000027,-0.00459999999999996,0.010599999999999965,5,tie
routereval,all_strong,10,beta025_cartel,linucb_honest,LinUCB,0.006999999999999984,-0.0021999999999999576,0.015999999999999924,5,tie
routereval,all_strong,10,beta025_cartel,knn_router_online,KNN router (online),-0.013999999999999967,-0.02019999999999993,-0.008599999999999964,5,loss
routereval,all_strong,10,beta025_cartel,mlp_router,MLP router,0.035599999999999965,0.026000000000000002,0.04619999999999995,5,win
routereval,all_strong,10,beta025_cartel,declared_argmax,declared argmax,0.0692,0.05999999999999994,0.08099999999999999,5,win
routereval,all_strong,10,beta025_cartel,midian,MIDIAN,-0.004599999999999982,-0.01040000000000001,0.004400000000000026,5,tie
routereval,all_strong,10,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.019799999999999974,0.007000000000000029,0.02859999999999996,5,win
routereval,all_strong,10,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.004999999999999982,-0.013199999999999944,0.002200000000000002,5,tie
routereval,all_strong,10,beta025_random,warm_start_bandit,warm-start bandit,0.010799999999999966,0.0,0.021619999999999823,5,tie
routereval,all_strong,10,beta025_random,linucb_honest,LinUCB,0.006199999999999983,-0.003799999999999959,0.015999999999999924,5,tie
routereval,all_strong,10,beta025_random,knn_router_online,KNN router (online),-0.01479999999999997,-0.02219999999999993,-0.008600000000000007,5,loss
routereval,all_strong,10,beta025_random,mlp_router,MLP router,0.03479999999999996,0.02479,0.04559999999999995,5,win
routereval,all_strong,10,beta025_random,declared_argmax,declared argmax,0.01919999999999995,0.008799999999999985,0.027399999999999914,5,win
routereval,all_strong,10,beta025_random,midian,MIDIAN,-0.007999999999999985,-0.014000000000000012,-0.0029999999999999805,5,loss
routereval,all_strong,10,beta025_random,sequential_halving_peer,seq. halving (peer),0.018399999999999972,0.005399999999999983,0.02959999999999996,5,win
routereval,all_strong,10,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.005599999999999983,-0.010999999999999965,4.999999999972719e-06,5,tie
routereval,all_strong,10,beta05_random,warm_start_bandit,warm-start bandit,0.008000000000000007,0.00040000000000006697,0.013999999999999967,5,win
routereval,all_strong,10,beta05_random,linucb_honest,LinUCB,0.005599999999999983,-0.005799999999999961,0.016199999999999926,5,tie
routereval,all_strong,10,beta05_random,knn_router_online,KNN router (online),-0.01539999999999997,-0.02019999999999993,-0.009599999999999987,5,loss
routereval,all_strong,10,beta05_random,mlp_router,MLP router,0.03419999999999997,0.020999999999999974,0.04621499999999987,5,win
routereval,all_strong,10,beta05_random,declared_argmax,declared argmax,0.032399999999999964,0.022599999999999953,0.043199999999999995,5,win
routereval,all_strong,10,beta05_random,midian,MIDIAN,0.0008000000000000229,-0.00719999999999994,0.008200000000000008,5,tie
routereval,all_strong,10,beta05_random,sequential_halving_peer,seq. halving (peer),0.022799999999999952,0.013799999999999969,0.02999999999999996,5,win
routereval,all_strong,10,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.0027999999999999805,-0.009799999999999942,0.004200000000000004,5,tie
routereval,all_strong,10,cartel,warm_start_bandit,warm-start bandit,0.008199999999999985,-0.0008000000000000007,0.017604999999999923,5,tie
routereval,all_strong,10,cartel,linucb_honest,LinUCB,0.008399999999999986,-0.00021999999999995466,0.016799999999999926,5,tie
routereval,all_strong,10,cartel,knn_router_online,KNN router (online),-0.012599999999999967,-0.018399999999999927,-0.007799999999999962,5,loss
routereval,all_strong,10,cartel,mlp_router,MLP router,0.036999999999999963,0.02699999999999998,0.04919999999999995,5,win
routereval,all_strong,10,cartel,declared_argmax,declared argmax,0.02419999999999998,0.01379999999999999,0.03620000000000001,5,win
routereval,all_strong,10,cartel,midian,MIDIAN,-0.0016000000000000014,-0.004200000000000004,0.0010049999999999736,5,tie
routereval,all_strong,10,cartel,sequential_halving_peer,seq. halving (peer),0.02679999999999998,0.01379999999999999,0.03979999999999997,5,win
routereval,all_strong,100,beta0,flat_probe_argmax_online,flat probe argmax (online),0.030399999999999937,0.023999999999999976,0.03619999999999992,5,win
routereval,all_strong,100,beta0,warm_start_bandit,warm-start bandit,-0.01180000000000001,-0.02280000000000002,-0.0008000000000000007,5,loss
routereval,all_strong,100,beta0,linucb_honest,LinUCB,0.011999999999999966,0.0032000000000000028,0.02079999999999993,5,win
routereval,all_strong,100,beta0,knn_router_online,KNN router (online),0.027999999999999914,0.02299999999999991,0.03439999999999992,5,win
routereval,all_strong,100,beta0,mlp_router,MLP router,0.010199999999999942,-0.022200000000000043,0.03939999999999992,5,tie
routereval,all_strong,100,beta0,declared_argmax,declared argmax,-0.03400000000000003,-0.04080000000000004,-0.027200000000000023,5,loss
routereval,all_strong,100,beta0,midian,MIDIAN,0.004799999999999982,0.0006000000000000005,0.008999999999999963,5,win
routereval,all_strong,100,beta0,sequential_halving_peer,seq. halving (peer),0.04419999999999995,0.02959999999999998,0.053199999999999935,5,win
routereval,all_strong,100,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.030999999999999937,0.022599999999999953,0.03939999999999995,5,win
routereval,all_strong,100,beta025_cartel,warm_start_bandit,warm-start bandit,0.019399999999999952,0.008199999999999963,0.03279999999999996,5,win
routereval,all_strong,100,beta025_cartel,linucb_honest,LinUCB,0.012599999999999967,0.0016000000000000014,0.024999999999999932,5,win
routereval,all_strong,100,beta025_cartel,knn_router_online,KNN router (online),0.028599999999999914,0.02399999999999991,0.03319999999999992,5,win
routereval,all_strong,100,beta025_cartel,mlp_router,MLP router,0.010799999999999943,-0.026000000000000044,0.04179999999999993,5,tie
routereval,all_strong,100,beta025_cartel,declared_argmax,declared argmax,0.047599999999999934,0.03639999999999992,0.05779999999999994,5,win
routereval,all_strong,100,beta025_cartel,midian,MIDIAN,0.01699999999999997,0.0014000000000000013,0.03259999999999994,5,win
routereval,all_strong,100,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.04279999999999995,0.023999999999999976,0.05679999999999994,5,win
routereval,all_strong,100,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.024799999999999954,0.02119999999999993,0.027799999999999957,5,win
routereval,all_strong,100,beta025_random,warm_start_bandit,warm-start bandit,0.00020000000000000017,-0.007399999999999962,0.007799999999999962,5,tie
routereval,all_strong,100,beta025_random,linucb_honest,LinUCB,0.006399999999999984,0.0017950000000000019,0.012599999999999945,5,win
routereval,all_strong,100,beta025_random,knn_router_online,KNN router (online),0.02239999999999993,0.014999999999999947,0.029799999999999917,5,win
routereval,all_strong,100,beta025_random,mlp_router,MLP router,0.00459999999999996,-0.031400000000000025,0.03299999999999996,5,tie
routereval,all_strong,100,beta025_random,declared_argmax,declared argmax,0.033199999999999966,0.023584999999999957,0.04479999999999997,5,win
routereval,all_strong,100,beta025_random,midian,MIDIAN,0.007999999999999985,0.001200000000000001,0.012999999999999946,5,win
routereval,all_strong,100,beta025_random,sequential_halving_peer,seq. halving (peer),0.02979999999999996,0.021799999999999976,0.03579999999999994,5,win
routereval,all_strong,100,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.024599999999999955,0.016199999999999992,0.031399999999999914,5,win
routereval,all_strong,100,beta05_random,warm_start_bandit,warm-start bandit,0.017399999999999992,0.01160000000000001,0.023199999999999978,5,win
routereval,all_strong,100,beta05_random,linucb_honest,LinUCB,0.006199999999999983,-0.0033999999999999586,0.016199999999999947,5,tie
routereval,all_strong,100,beta05_random,knn_router_online,KNN router (online),0.02219999999999993,0.018199999999999904,0.02959999999999994,5,win
routereval,all_strong,100,beta05_random,mlp_router,MLP router,0.0043999999999999595,-0.03539999999999999,0.03459999999999992,5,tie
routereval,all_strong,100,beta05_random,declared_argmax,declared argmax,0.036599999999999945,0.027199999999999957,0.047599999999999934,5,win
routereval,all_strong,100,beta05_random,midian,MIDIAN,0.0064000000000000055,-0.005400000000000005,0.01879999999999995,5,tie
routereval,all_strong,100,beta05_random,sequential_halving_peer,seq. halving (peer),0.03579999999999994,0.03159999999999996,0.0414099999999999,5,win
routereval,all_strong,100,cartel,flat_probe_argmax_online,flat probe argmax (online),0.022199999999999952,0.017199999999999948,0.026799999999999956,5,win
routereval,all_strong,100,cartel,warm_start_bandit,warm-start bandit,0.025799999999999955,0.02179999999999995,0.029799999999999983,5,win
routereval,all_strong,100,cartel,linucb_honest,LinUCB,0.0037999999999999813,-0.002400000000000002,0.011199999999999943,5,tie
routereval,all_strong,100,cartel,knn_router_online,KNN router (online),0.01979999999999993,0.014399999999999946,0.02519999999999991,5,win
routereval,all_strong,100,cartel,mlp_router,MLP router,0.0019999999999999575,-0.034600000000000075,0.03179999999999996,5,tie
routereval,all_strong,100,cartel,declared_argmax,declared argmax,0.04179999999999995,0.03579999999999994,0.04579999999999993,5,win
routereval,all_strong,100,cartel,midian,MIDIAN,0.014399999999999968,0.007999999999999962,0.0244099999999999,5,win
routereval,all_strong,100,cartel,sequential_halving_peer,seq. halving (peer),0.03719999999999994,0.027799999999999915,0.046399999999999955,5,win
routereval,all_strong,1000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.11239999999999999,0.10799999999999998,0.11879999999999999,5,win
routereval,all_strong,1000,beta0,warm_start_bandit,warm-start bandit,-0.05059999999999998,-0.05900499999999998,-0.04299999999999997,5,loss
routereval,all_strong,1000,beta0,linucb_honest,LinUCB,-0.02200000000000002,-0.036800000000000034,-0.007600000000000007,5,loss
routereval,all_strong,1000,beta0,knn_router_online,KNN router (online),0.08759999999999998,0.08080000000000001,0.09519999999999999,5,win
routereval,all_strong,1000,beta0,mlp_router,MLP router,-0.01980000000000002,-0.03080000000000003,-0.008600000000000007,5,loss
routereval,all_strong,1000,beta0,declared_argmax,declared argmax,-0.09239999999999997,-0.10679999999999998,-0.07939999999999996,5,loss
routereval,all_strong,1000,beta0,midian,MIDIAN,0.018400000000000017,0.015400000000000014,0.021004999999999992,5,win
routereval,all_strong,1000,beta0,sequential_halving_peer,seq. halving (peer),0.057600000000000026,0.040200000000000034,0.0764,5,win
routereval,all_strong,1000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),0.09799999999999998,0.08519999999999997,0.10899999999999999,5,win
routereval,all_strong,1000,beta025_cartel,warm_start_bandit,warm-start bandit,0.0642,0.04260000000000001,0.08579999999999999,5,win
routereval,all_strong,1000,beta025_cartel,linucb_honest,LinUCB,-0.03640000000000003,-0.06560000000000006,-0.009800000000000008,5,loss
routereval,all_strong,1000,beta025_cartel,knn_router_online,KNN router (online),0.07319999999999997,0.05519999999999994,0.09120000000000002,5,win
routereval,all_strong,1000,beta025_cartel,mlp_router,MLP router,-0.03420000000000003,-0.05620000000000005,-0.01100000000000001,5,loss
routereval,all_strong,1000,beta025_cartel,declared_argmax,declared argmax,0.11019999999999999,0.09539999999999997,0.13040000000000002,5,win
routereval,all_strong,1000,beta025_cartel,midian,MIDIAN,0.020200000000000017,0.0016000000000000014,0.038800000000000036,5,win
routereval,all_strong,1000,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.030600000000000006,0.0026000000000000025,0.056399999999999985,5,win
routereval,all_strong,1000,beta025_random,flat_probe_argmax_online,flat probe argmax (online),0.08899999999999997,0.07339999999999995,0.10259999999999998,5,win
routereval,all_strong,1000,beta025_random,warm_start_bandit,warm-start bandit,0.034399999999999986,0.019399999999999973,0.05299999999999996,5,win
routereval,all_strong,1000,beta025_random,linucb_honest,LinUCB,-0.04540000000000004,-0.07740000000000007,-0.017200000000000014,5,loss
routereval,all_strong,1000,beta025_random,knn_router_online,KNN router (online),0.06419999999999997,0.04319999999999995,0.08480000000000001,5,win
routereval,all_strong,1000,beta025_random,mlp_router,MLP router,-0.04320000000000004,-0.06980000000000006,-0.018600000000000016,5,loss
routereval,all_strong,1000,beta025_random,declared_argmax,declared argmax,0.07719999999999996,0.05679999999999994,0.09759999999999998,5,win
routereval,all_strong,1000,beta025_random,midian,MIDIAN,0.005600000000000005,-0.004800000000000004,0.019600000000000017,5,tie
routereval,all_strong,1000,beta025_random,sequential_halving_peer,seq. halving (peer),0.031200000000000006,0.002400000000000002,0.0558,5,win
routereval,all_strong,1000,beta05_random,flat_probe_argmax_online,flat probe argmax (online),0.10419999999999999,0.09199999999999997,0.11639999999999999,5,win
routereval,all_strong,1000,beta05_random,warm_start_bandit,warm-start bandit,0.053200000000000025,0.04380000000000002,0.06420000000000006,5,win
routereval,all_strong,1000,beta05_random,linucb_honest,LinUCB,-0.030200000000000025,-0.05280000000000005,-0.006600000000000006,5,loss
routereval,all_strong,1000,beta05_random,knn_router_online,KNN router (online),0.07939999999999998,0.06859999999999997,0.09099999999999997,5,win
routereval,all_strong,1000,beta05_random,mlp_router,MLP router,-0.028000000000000025,-0.04620000000000004,-0.009380000000000117,5,loss
routereval,all_strong,1000,beta05_random,declared_argmax,declared argmax,0.10599999999999998,0.09799999999999998,0.11379999999999998,5,win
routereval,all_strong,1000,beta05_random,midian,MIDIAN,0.025400000000000023,0.008600000000000007,0.040000000000000036,5,win
routereval,all_strong,1000,beta05_random,sequential_halving_peer,seq. halving (peer),0.08199999999999996,0.07079999999999995,0.09119999999999998,5,win
routereval,all_strong,1000,cartel,flat_probe_argmax_online,flat probe argmax (online),0.10699999999999998,0.09919999999999998,0.11479999999999999,5,win
routereval,all_strong,1000,cartel,warm_start_bandit,warm-start bandit,0.08659999999999997,0.07679999999999995,0.09419999999999998,5,win
routereval,all_strong,1000,cartel,linucb_honest,LinUCB,-0.027400000000000025,-0.04400000000000004,-0.005780000000000114,5,loss
routereval,all_strong,1000,cartel,knn_router_online,KNN router (online),0.08219999999999998,0.07719999999999996,0.08720000000000001,5,win
routereval,all_strong,1000,cartel,mlp_router,MLP router,-0.02520000000000002,-0.03940000000000003,-0.005800000000000005,5,loss
routereval,all_strong,1000,cartel,declared_argmax,declared argmax,0.11639999999999999,0.10819999999999999,0.12501499999999993,5,win
routereval,all_strong,1000,cartel,midian,MIDIAN,0.04920000000000004,0.04280000000000004,0.05620000000000005,5,win
routereval,all_strong,1000,cartel,sequential_halving_peer,seq. halving (peer),0.1156,0.10959999999999999,0.1234,5,win
routereval,all_weak,10,beta0,flat_probe_argmax_online,flat probe argmax (online),-0.015599999999999992,-0.04160999999999999,0.009200000000000009,5,tie
routereval,all_weak,10,beta0,warm_start_bandit,warm-start bandit,-0.01479999999999999,-0.02719999999999998,-0.00039999999999998923,5,loss
routereval,all_weak,10,beta0,linucb_honest,LinUCB,-0.005399999999999993,-0.030999999999999982,0.020199999999999996,5,tie
routereval,all_weak,10,beta0,knn_router_online,KNN router (online),-0.0514,-0.0744,-0.028400000000000016,5,loss
routereval,all_weak,10,beta0,mlp_router,MLP router,-0.00039999999999998923,-0.0254,0.02460000000000002,5,tie
routereval,all_weak,10,beta0,declared_argmax,declared argmax,1.1102230246251566e-17,-0.03919999999999999,0.03920000000000001,5,tie
routereval,all_weak,10,beta0,midian,MIDIAN,0.0024000000000000245,-0.022199999999999977,0.027000000000000024,5,tie
routereval,all_weak,10,beta0,sequential_halving_peer,seq. halving (peer),0.01260000000000001,-0.005199999999999982,0.030400000000000003,5,tie
routereval,all_weak,10,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.016999999999999994,-0.04179999999999999,0.0040000000000000036,5,tie
routereval,all_weak,10,beta025_cartel,warm_start_bandit,warm-start bandit,-0.003599999999999981,-0.019999999999999973,0.012800000000000011,5,tie
routereval,all_weak,10,beta025_cartel,linucb_honest,LinUCB,-0.006799999999999995,-0.030200000000000005,0.0158,5,tie
routereval,all_weak,10,beta025_cartel,knn_router_online,KNN router (online),-0.0528,-0.07419999999999999,-0.032000000000000015,5,loss
routereval,all_weak,10,beta025_cartel,mlp_router,MLP router,-0.0017999999999999904,-0.02599999999999999,0.020600000000000018,5,tie
routereval,all_weak,10,beta025_cartel,declared_argmax,declared argmax,0.03160000000000001,-0.0014049999999999787,0.0646,5,tie
routereval,all_weak,10,beta025_cartel,midian,MIDIAN,0.0026000000000000133,-0.01599999999999998,0.018200000000000015,5,tie
routereval,all_weak,10,beta025_cartel,sequential_halving_peer,seq. halving (peer),0.003200000000000014,-0.009799999999999986,0.01580999999999996,5,tie
routereval,all_weak,10,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.018399999999999993,-0.04239999999999999,0.005600000000000005,5,tie
routereval,all_weak,10,beta025_random,warm_start_bandit,warm-start bandit,-0.01419999999999999,-0.0314,0.0046000000000000155,5,tie
routereval,all_weak,10,beta025_random,linucb_honest,LinUCB,-0.008199999999999995,-0.037,0.019599999999999985,5,tie
routereval,all_weak,10,beta025_random,knn_router_online,KNN router (online),-0.054200000000000005,-0.07499999999999998,-0.03560000000000002,5,loss
routereval,all_weak,10,beta025_random,mlp_router,MLP router,-0.003199999999999992,-0.03180000000000001,0.025400000000000023,5,tie
routereval,all_weak,10,beta025_random,declared_argmax,declared argmax,0.0030000000000000248,-0.021999999999999974,0.030000000000000037,5,tie
routereval,all_weak,10,beta025_random,midian,MIDIAN,-0.0017999999999999904,-0.0246,0.017000000000000015,5,tie
routereval,all_weak,10,beta025_random,sequential_halving_peer,seq. halving (peer),0.012200000000000011,-0.0049999999999999715,0.027609999999999957,5,tie
routereval,all_weak,10,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.015599999999999992,-0.04160999999999999,0.009200000000000009,5,tie
routereval,all_weak,10,beta05_random,warm_start_bandit,warm-start bandit,-0.0027999999999999913,-0.0334,0.02220000000000002,5,tie
routereval,all_weak,10,beta05_random,linucb_honest,LinUCB,-0.005399999999999993,-0.030999999999999982,0.020199999999999996,5,tie
routereval,all_weak,10,beta05_random,knn_router_online,KNN router (online),-0.0514,-0.0744,-0.028400000000000016,5,loss
routereval,all_weak,10,beta05_random,mlp_router,MLP router,-0.00039999999999998923,-0.0254,0.02460000000000002,5,tie
routereval,all_weak,10,beta05_random,declared_argmax,declared argmax,-0.0071999999999999955,-0.03839999999999999,0.024,5,tie
routereval,all_weak,10,beta05_random,midian,MIDIAN,0.0024000000000000132,-0.02759999999999998,0.032400000000000005,5,tie
routereval,all_weak,10,beta05_random,sequential_halving_peer,seq. halving (peer),0.002000000000000024,-0.02759999999999998,0.03160000000000003,5,tie
routereval,all_weak,10,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.015599999999999992,-0.04160999999999999,0.009200000000000009,5,tie
routereval,all_weak,10,cartel,warm_start_bandit,warm-start bandit,-0.0031999999999999806,-0.019999999999999973,0.012200000000000011,5,tie
routereval,all_weak,10,cartel,linucb_honest,LinUCB,-0.005399999999999993,-0.030999999999999982,0.020199999999999996,5,tie
routereval,all_weak,10,cartel,knn_router_online,KNN router (online),-0.0514,-0.0744,-0.028400000000000016,5,loss
routereval,all_weak,10,cartel,mlp_router,MLP router,-0.00039999999999998923,-0.0254,0.02460000000000002,5,tie
routereval,all_weak,10,cartel,declared_argmax,declared argmax,0.004400000000000015,-0.019999999999999973,0.030800000000000004,5,tie
routereval,all_weak,10,cartel,midian,MIDIAN,-0.008599999999999986,-0.032199999999999986,0.015000000000000013,5,tie
routereval,all_weak,10,cartel,sequential_halving_peer,seq. halving (peer),0.0048000000000000265,-0.01539999999999997,0.024800000000000034,5,tie
routereval,all_weak,100,beta0,flat_probe_argmax_online,flat probe argmax (online),-0.007399999999999995,-0.02919999999999997,0.0142,5,tie
routereval,all_weak,100,beta0,warm_start_bandit,warm-start bandit,0.01080000000000001,0.0,0.02420000000000002,5,tie
routereval,all_weak,100,beta0,linucb_honest,LinUCB,-0.002599999999999991,-0.017199999999999993,0.01381499999999993,5,tie
routereval,all_weak,100,beta0,knn_router_online,KNN router (online),-0.03760000000000001,-0.054599999999999996,-0.017600000000000015,5,loss
routereval,all_weak,100,beta0,mlp_router,MLP router,0.005600000000000005,-0.012999999999999989,0.031000000000000007,5,tie
routereval,all_weak,100,beta0,declared_argmax,declared argmax,-0.005599999999999994,-0.032399999999999984,0.0126,5,tie
routereval,all_weak,100,beta0,midian,MIDIAN,-0.003999999999999992,-0.02599999999999999,0.020800000000000006,5,tie
routereval,all_weak,100,beta0,sequential_halving_peer,seq. halving (peer),0.00039999999999998923,-0.023,0.023799999999999977,5,tie
routereval,all_weak,100,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),-0.016199999999999992,-0.04200999999999999,0.009999999999999998,5,tie
routereval,all_weak,100,beta025_cartel,warm_start_bandit,warm-start bandit,-0.016999999999999994,-0.031199999999999985,0.0014000000000000123,5,tie
routereval,all_weak,100,beta025_cartel,linucb_honest,LinUCB,-0.011399999999999988,-0.028199999999999982,0.0040000000000000036,5,tie
routereval,all_weak,100,beta025_cartel,knn_router_online,KNN router (online),-0.04640000000000001,-0.061204999999999996,-0.03179000000000007,5,loss
routereval,all_weak,100,beta025_cartel,mlp_router,MLP router,-0.003199999999999992,-0.023599999999999975,0.017199999999999993,5,tie
routereval,all_weak,100,beta025_cartel,declared_argmax,declared argmax,-0.015200000000000002,-0.022999999999999986,-0.007800000000000007,5,loss
routereval,all_weak,100,beta025_cartel,midian,MIDIAN,-0.019799999999999984,-0.03459999999999998,-0.005790000000000049,5,loss
routereval,all_weak,100,beta025_cartel,sequential_halving_peer,seq. halving (peer),-0.006000000000000005,-0.016999999999999994,0.009399999999999986,5,tie
routereval,all_weak,100,beta025_random,flat_probe_argmax_online,flat probe argmax (online),-0.008199999999999985,-0.02799999999999997,0.005999999999999994,5,tie
routereval,all_weak,100,beta025_random,warm_start_bandit,warm-start bandit,0.014600000000000002,-0.013409999999999977,0.039,5,tie
routereval,all_weak,100,beta025_random,linucb_honest,LinUCB,-0.0033999999999999807,-0.021399999999999975,0.014600000000000012,5,tie
routereval,all_weak,100,beta025_random,knn_router_online,KNN router (online),-0.038400000000000004,-0.053799999999999994,-0.019200000000000005,5,loss
routereval,all_weak,100,beta025_random,mlp_router,MLP router,0.004800000000000015,-0.008399999999999986,0.018000000000000016,5,tie
routereval,all_weak,100,beta025_random,declared_argmax,declared argmax,-0.005199999999999994,-0.026400000000000014,0.027000000000000003,5,tie
routereval,all_weak,100,beta025_random,midian,MIDIAN,-0.005799999999999983,-0.022019999999999963,0.012600000000000023,5,tie
routereval,all_weak,100,beta025_random,sequential_halving_peer,seq. halving (peer),0.015200000000000014,-0.011599999999999989,0.045600000000000016,5,tie
routereval,all_weak,100,beta05_random,flat_probe_argmax_online,flat probe argmax (online),-0.007199999999999984,-0.023999999999999966,0.006800000000000006,5,tie
routereval,all_weak,100,beta05_random,warm_start_bandit,warm-start bandit,0.008400000000000008,-0.00379999999999997,0.016999999999999994,5,tie
routereval,all_weak,100,beta05_random,linucb_honest,LinUCB,-0.00239999999999998,-0.013199999999999957,0.01060000000000002,5,tie
routereval,all_weak,100,beta05_random,knn_router_online,KNN router (online),-0.0374,-0.05059999999999999,-0.02420000000000001,5,loss
routereval,all_weak,100,beta05_random,mlp_router,MLP router,0.005800000000000016,-0.007999999999999962,0.0236,5,tie
routereval,all_weak,100,beta05_random,declared_argmax,declared argmax,-0.011799999999999988,-0.02639999999999998,0.0028000000000000026,5,tie
routereval,all_weak,100,beta05_random,midian,MIDIAN,0.017000000000000005,0.008399999999999996,0.024,5,win
routereval,all_weak,100,beta05_random,sequential_halving_peer,seq. halving (peer),0.004600000000000004,-0.028800000000000003,0.030200000000000005,5,tie
routereval,all_weak,100,cartel,flat_probe_argmax_online,flat probe argmax (online),-0.014000000000000002,-0.02839999999999997,0.00039999999999997817,5,tie
routereval,all_weak,100,cartel,warm_start_bandit,warm-start bandit,0.0,-0.0040000000000000036,0.0028000000000000026,5,tie
routereval,all_weak,100,cartel,linucb_honest,LinUCB,-0.009199999999999996,-0.014400000000000013,-0.0005999999999999894,5,loss
routereval,all_weak,100,cartel,knn_router_online,KNN router (online),-0.04420000000000002,-0.0536,-0.034785000000000114,5,loss
routereval,all_weak,100,cartel,mlp_router,MLP router,-0.0010000000000000009,-0.009599999999999975,0.01419999999999998,5,tie
routereval,all_weak,100,cartel,declared_argmax,declared argmax,-0.02200000000000001,-0.04640000000000001,0.002399999999999991,5,tie
routereval,all_weak,100,cartel,midian,MIDIAN,-0.00040000000000001146,-0.008800000000000007,0.012399999999999977,5,tie
routereval,all_weak,100,cartel,sequential_halving_peer,seq. halving (peer),0.028999999999999988,0.0073999999999999734,0.05084999999999972,5,win
routereval,all_weak,1000,beta0,flat_probe_argmax_online,flat probe argmax (online),0.02200000000000001,-0.009399999999999986,0.05281499999999993,5,tie
routereval,all_weak,1000,beta0,warm_start_bandit,warm-start bandit,0.0134,-0.01639999999999999,0.043199999999999995,5,tie
routereval,all_weak,1000,beta0,linucb_honest,LinUCB,0.025,-0.008799999999999997,0.052000000000000005,5,tie
routereval,all_weak,1000,beta0,knn_router_online,KNN router (online),0.026600000000000002,0.004800000000000038,0.0516,5,win
routereval,all_weak,1000,beta0,mlp_router,MLP router,0.03400000000000001,-0.00019999999999997797,0.0786,5,tie
routereval,all_weak,1000,beta0,declared_argmax,declared argmax,-0.0598,-0.08659999999999998,-0.0344,5,loss
routereval,all_weak,1000,beta0,midian,MIDIAN,0.02160000000000002,-0.005599999999999971,0.05560000000000002,5,tie
routereval,all_weak,1000,beta0,sequential_halving_peer,seq. halving (peer),-0.028600000000000014,-0.05940000000000001,0.009199999999999986,5,tie
routereval,all_weak,1000,beta025_cartel,flat_probe_argmax_online,flat probe argmax (online),1.1102230246251566e-17,-0.028199999999999982,0.024,5,tie
