family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
routereval,beta0,all_weak,5000,fw_google_adk,0.5888888888888889,0.5366666666666666,0.6233333333333333,3
routereval,beta0,all_weak,5000,fw_langgraph,0.6022222222222222,0.5866666666666667,0.6233333333333333,3
routereval,beta0,all_weak,5000,fw_llamaindex,0.5711111111111111,0.5533333333333333,0.5933333333333334,3
routereval,beta0,all_weak,5000,fw_maf,0.6155555555555555,0.57,0.6566666666666666,3
routereval,beta0,all_weak,5000,fw_openai_agents,0.5777777777777778,0.5566666666666666,0.6133333333333333,3
routereval,beta0,all_weak,5000,fw_smolagents,0.5955555555555555,0.5633333333333334,0.6133333333333333,3
routereval,beta0,all_weak,5000,knn_router,0.6088888888888889,0.58,0.64,3
routereval,beta0,all_weak,5000,linucb_honest,0.6088888888888889,0.59,0.64,3
routereval,beta0,all_weak,5000,midian,0.7055555555555556,0.6533333333333333,0.7366666666666667,3
routereval,beta0,all_weak,5000,midian_wo_audit,0.7055555555555556,0.6533333333333333,0.7366666666666667,3
routereval,beta0,all_weak,5000,midian_wo_defenses,0.6433333333333334,0.61,0.67,3
routereval,beta0,all_weak,5000,midian_wo_verify,0.6433333333333334,0.61,0.67,3
routereval,beta0,all_weak,5000,oracle,0.9022222222222221,0.8966666666666666,0.91,3
routereval,beta0,all_weak,5000,random,0.5499999999999999,0.5333333333333333,0.56,3
routereval,beta0,all_weak,5000,sequential_halving,0.8822222222222221,0.85,0.9033333333333332,3
routereval,beta0,all_weak,5000,sequential_halving_peer,0.8822222222222221,0.85,0.9033333333333332,3
routereval,beta0,all_weak,5000,warm_start_bandit,0.8222222222222223,0.8033333333333333,0.8333333333333334,3
routereval,beta025_random,strong_to_weak,10,declared_argmax,0.7678,0.6936,0.842,5
routereval,beta025_random,strong_to_weak,10,flat_probe_argmax_frozen,0.6015999999999999,0.5877999999999999,0.6154,5
routereval,beta025_random,strong_to_weak,10,flat_probe_argmax_online,0.8064,0.7894,0.8171999999999999,5
routereval,beta025_random,strong_to_weak,10,knn_router,0.604,0.5822,0.6254,5
routereval,beta025_random,strong_to_weak,10,knn_router_online,0.7114,0.6928000000000001,0.7232,5
routereval,beta025_random,strong_to_weak,10,linucb_honest,0.833,0.8194000000000001,0.8479999999999999,5
routereval,beta025_random,strong_to_weak,10,midian,0.7644,0.742,0.7868,5
routereval,beta025_random,strong_to_weak,10,midian_wo_audit,0.7634000000000001,0.7414000000000001,0.7854,5
routereval,beta025_random,strong_to_weak,10,midian_wo_defenses,0.766,0.7196,0.8124,5
routereval,beta025_random,strong_to_weak,10,midian_wo_verify,0.7954000000000001,0.7856000000000001,0.8089999999999999,5
routereval,beta025_random,strong_to_weak,10,mlp_router,0.8622,0.8549999999999999,0.8694000000000001,5
