family,regime,group,n,label,mean,ci_lo,ci_hi,seeds
live,beta0,heavy_tail,1000,fw_magentic_one,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_magentic_one[supervisor=Qwen/Qwen2.5-14B-Instruct],0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_openai_agents,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,fw_smolagents,0.6303,0.6208,0.6386025000000001,10
live,beta0,heavy_tail,1000,gossip_reputation_greedy,0.6524,0.643185,0.6622,5
live,beta0,heavy_tail,1000,knn_router,0.5896,0.5559974999999999,0.6231025,10
live,beta0,heavy_tail,1000,knn_router_online,0.6469000000000001,0.6338974999999999,0.6594025000000001,10
live,beta0,heavy_tail,1000,linucb_honest,0.6434,0.6346999999999999,0.6538999999999999,10
live,beta0,heavy_tail,1000,llm_supervisor,0.63035,0.62095,0.6386025000000001,10
live,beta0,heavy_tail,1000,midian,0.6608333333333333,0.6475816666666666,0.67473625,10
live,beta0,heavy_tail,1000,midian[online=False],0.5962,0.5609999999999999,0.6314,5
live,beta0,heavy_tail,1000,midian[r=5],0.6534000000000001,0.6467,0.660705,10
live,beta0,heavy_tail,1000,midian_a,0.6603999999999999,0.6472,0.6742000000000001,10
live,beta0,heavy_tail,1000,midian_llm_descent,0.6508,0.6285999999999999,0.6678,5
live,beta0,heavy_tail,1000,midian_sh,0.6727,0.6635000000000001,0.6817025000000001,10
live,beta0,heavy_tail,1000,midian_sha,0.6733,0.6639974999999999,0.6822999999999999,10
live,beta0,heavy_tail,1000,midian_v,0.6895499999999999,0.6816000000000001,0.69725125,10
live,beta0,heavy_tail,1000,midian_v_r5,0.6969,0.687695,0.7041999999999999,10
live,beta0,heavy_tail,1000,midian_va,0.6894,0.6817975000000001,0.6968,10
live,beta0,heavy_tail,1000,mlp_router,0.6439,0.633,0.6534,10
live,beta0,heavy_tail,1000,oracle,0.7343,0.7278999999999999,0.7412025,10
live,beta0,heavy_tail,1000,random,0.265,0.25719749999999997,0.2727025,10
live,beta0,heavy_tail,1000,referral_network,0.39380000000000004,0.388,0.39960000000000007,5
live,beta0,heavy_tail,1000,route_to_k_majority,0.6278,0.5896,0.665,5
live,beta0,heavy_tail,1000,sequential_halving,0.732,0.7258,0.7396,5
live,beta0,heavy_tail,1000,sequential_halving_peer,0.7332,0.7264999999999999,0.7408024999999999,10
live,beta0,heavy_tail,1000,thompson_per_family,0.5863999999999999,0.577,0.5962,5
live,beta0,heavy_tail,1000,trueskill_per_family,0.6033999999999999,0.5908,0.6165999999999999,5
live,beta0,heavy_tail,1000,ucb_per_family,0.5896,0.5776,0.5984,5
live,beta0,heavy_tail,1000,verify_on_claim,0.6712,0.6534,0.688,5
live,beta0,heavy_tail,1000,warm_start_bandit,0.7034,0.6958,0.711,5
live,beta0,bimodal,100,declared_argmax,0.5734333333333332,0.5669325,0.5794999999999999,10
live,beta0,bimodal,100,flat_probe_argmax_frozen,0.5261500000000001,0.5051320833333335,0.5467025,10
live,beta0,bimodal,100,flat_probe_argmax_online,0.5462,0.5355,0.5562025000000002,10
live,beta0,bimodal,100,fw_autogen,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_camel_workforce,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_crewai,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_google_adk,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_langgraph,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_llamaindex,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_maf,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_magentic_one,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_magentic_one[supervisor=Qwen/Qwen2.5-14B-Instruct],0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_openai_agents,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,fw_smolagents,0.5614,0.5519974999999999,0.5704025,10
live,beta0,bimodal,100,knn_router,0.5336,0.5149974999999999,0.5520049999999999,10
live,beta0,bimodal,100,knn_router_online,0.5466,0.5347974999999999,0.5584025,10
live,beta0,bimodal,100,llm_supervisor,0.5557000000000001,0.5483,0.5633024999999999,10
live,beta0,bimodal,100,midian,0.5410833333333335,0.5305825,0.5506545833333334,10
live,beta0,bimodal,100,midian[r=5],0.544,0.5316987500000001,0.55505,10
live,beta0,bimodal,100,midian_a,0.5419,0.5301975,0.552105,10
live,beta0,bimodal,100,midian_sh,0.5519000000000001,0.545,0.5585025,10
live,beta0,bimodal,100,midian_sha,0.5519000000000001,0.545,0.5585025,10
live,beta0,bimodal,100,midian_v,0.54955,0.5405825000000001,0.5586016666666667,10
live,beta0,bimodal,100,midian_v_r5,0.55625,0.5481987500000001,0.5639512499999999,10
live,beta0,bimodal,100,midian_va,0.5490000000000002,0.5393000000000001,0.5577000000000001,10
live,beta0,bimodal,100,mlp_router,0.5578000000000001,0.5469999999999999,0.5689,10
live,beta0,bimodal,100,oracle,0.5733999999999999,0.5668974999999999,0.5794999999999999,10
live,beta0,bimodal,100,random,0.24530000000000002,0.231,0.2578025,10
live,beta0,bimodal,100,sequential_halving,0.5698000000000001,0.5626,0.5767,10
live,beta0,bimodal,100,sequential_halving_peer,0.5698000000000001,0.5626,0.5767,10
